code,symbol,name,industry
539310,THINKINK,Thinkink Picturez Ltd,
539312,SENSEXBETA,UTI BSE SENSEX ETF,
539313,NIFTYBETA,UTI NIFTY 50 ETF,
539314,UNIAUTO,Universal Autofoundry Ltd,
539331,VETO,Veto Switchgears and Cables Ltd,
539332,NAVKARCORP,Navkar Corporation Ltd,
539334,SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Ltd,
539335,CALLISTA,Callista Industries Ltd,
539336,GUJGASLTD,Gujarat Gas Ltd,
539337,WAAREE,Waaree Technologies Ltd,
539346,SADBHIN,Sadbhav Infrastructure Project Ltd,
539352,PBFL,P. B. Films Ltd,
539353,SALAUTO,Sal Automotive Ltd,
539354,POLYSPIN,Polyspin Exports Ltd,
539359,PRITIKAUTO,Pritika Auto Industries Ltd,
539378,SML,Soni Medicare Ltd,
539383,MAHAVEER,Mahaveer Infoway Ltd,
539391,ACME,Acme Resources Ltd,
539393,KCL,Kabra Commercial Ltd,
539398,VISHALBL,Vishal Bearings Ltd,
539399,BELLACASA,Bella Casa Fashion & Retail Ltd,
539400,MALLCOM,Mallcom (India) Ltd,
539401,PJL,Patdiam Jewellery Ltd,
539402,NAKSH,Naksh Precious Metals Ltd,
539404,SATIN,Satin Creditcare Network Ltd,
539405,DITCO,Decorous Investment & Trading Co Ltd,
539406,SWAGTAM,Swagtam Trading & Services Ltd,
539407,GENCON,Generic Engineering Construction and Projects Ltd,
539408,KUBERJI,Kuber Udyog Ltd,
539409,NEERAJ,Neeraj Paper Marketing Ltd,
539428,TEJNAKSH,Tejnaksh Healthcare Ltd,
539434,BRIPORT,Brilliant Portfolios Ltd,
539435,RFSL,Richfield Financial Services Ltd,
539436,COFFEEDAY,Coffee Day Enterprises Ltd,
539437,IDFCFIRSTB,IDFC First Bank Ltd,
539448,INDIGO,InterGlobe Aviation Ltd,
539449,IGCIL,IGC Industries Ltd,
539450,SHK,S H Kelkar and Company Ltd,
539455,ARYAVAN,Aryavan Enterprise Ltd,
539468,TFSL,Typhoon Financial Services Ltd,
539469,PANORAMA,Panorama Studios International Ltd,
539470,SHREEGANES,Shree Ganesh Biotech (India) Ltd,
539479,GTV,GTV Engineering Ltd,
539480,LICNETFN50,LIC MF EXCHANGE TRADED FUND- NIFTY 50,
539487,LICNETFSEN,LIC MF EXCHANGE TRADED FUND- SENSEX,
539488,TFLL,Tirupati Finlease Ltd,
539492,GARBIFIN,Garbi Finvest Ltd,
539494,SMARTFIN,Smart Finsec Ltd,
539495,RAJKOTINV,Rajkot Investment Trust Ltd,
539506,ADCON,Adcon Capital Services Ltd,
539515,QUINT,Quint Digital Ltd,
539516,HDFCNIFTY,HDFC NIFTY 50 ETF,
539517,HDFCSENSEX,HDFC BSE SENSEX ETF,
539518,UDAYJEW,Uday Jewellery Industries Ltd,
539519,SATTVASUKU,Sattva Sukun Lifecare Ltd,
539521,NAVIGANT,Navigant Corporate Advisors Ltd,
539522,GROVY,Grovy India Ltd,
539523,ALKEM,Alkem Laboratories Ltd,
539524,LALPATHLAB,Dr. Lal PathLabs Ltd,
539526,SCTL,Suncare Traders Ltd,
539527,CREATIVE,Creative Castings Ltd,
539528,AAYUSH,Aayush Wellness Ltd,
539533,ELITECON,Elitecon International Ltd,
539542,LUXIND,Lux Industries Ltd,
539543,VALLEY,Valley Magnesite Company Ltd,
539544,ABHIINFRA,Abhishek Infraventures Ltd,
539545,APOORVA,Apoorva Leasing Finance and Investment Company Ltd,
539546,AGRIBIO,Agribio Spirits Ltd,
539551,NH,Narayana Hrudayalaya Ltd,
539552,FMEC,F Mec International Financial Services Ltd,
539559,DEEPAI,Deep Health AI India Ltd,
539560,MALTLAND,Malt Land Distilleries Ltd,
539561,SUPHA,Supha Pharmachem Ltd,
539562,AARNAV,Aarnav Fashions Ltd,
539593,SHIVA,Shivansh Finserve Ltd,
539594,MISHTANN,Mishtann Foods Ltd,
539596,DELTA,Delta Industrial Resources Ltd,
539598,CGFL,Credent Global Finance Ltd,
539599,KEL,Kotia Enterprises Ltd,
539607,BLUECLOUDS,Blue Cloud Softech Solutions Ltd,
539620,KEIL,Kanoria Energy & Infrastructure Ltd,
539621,BCLENTERPR,BCL Enterprises Ltd,
539636,PRECAM,Precision Camshafts Ltd,
539658,TEAMLEASE,TeamLease Services Ltd,
539659,KAMATS,Vikram Kamats Hospitality Ltd,
539660,BESTAGRO,Best Agrolife Ltd,
539661,ACEMEN,Ace Men Engg Works Ltd,
539662,BFLAFL,BFL Asset Finvest Ltd,
539669,RGF,RGF Capital Markets Ltd,
539673,RCL,Radhagobind Commercial Ltd,
539678,QUICKHEAL,Quick Heal Technologies Ltd,
539679,KAPILRAJ,Kapil Raj Finance Ltd,
539680,GANGAPHARM,Ganga Pharmaceuticals Ltd,
539681,DAL,Dynamic Archistructures Ltd,
539682,MOBAVENUE,Mobavenue AI Tech Ltd,
539683,SHIVKAMAL,Shivkamal Impex Ltd,
539686,KPEL,K.P. Energy Ltd,
539691,RGCORP,Real Growth Corporation Ltd,
539692,IFINSER,Interactive Financial Services Ltd,
539697,HILIKS,Hiliks Technologies Ltd,
539724,HYPERSOFT,Hypersoft Technologies Ltd,
539725,GOKULAGRO,Gokul Agro Resources Ltd,
539730,FREDUN,Fredun Pharmaceuticals Ltd,
539742,SIMBHALS,Simbhaoli Sugars Ltd,
539760,RELICAB,Relicab Cable Manufacturing Ltd,
539761,VKAL,Vantage Knowledge Academy Ltd,
539762,MEAPL,Modern Engineering And Projects Ltd,
539767,MNIL,Mega Nirman and Industries Ltd,
539770,DARJEELING,Darjeeling Industriies Ltd,
539773,ADVIKCA,Advik Capital Ltd,
539784,LICNFNHGP,LIC MF Exchange Traded Fund- NIFTY 100,
539785,PDMJEPAPER,Pudumjee Paper Products Ltd,
539787,HCG,HealthCare Global Enterprises Ltd,
539788,KDML,Khemani Distributors & Marketing Ltd,
539798,UMIYA,Umiya Tubes Ltd,
539799,BHARATWIRE,Bharat Wire Ropes Ltd,
539800,CHDCHEM,CHD Chemicals Ltd,
539807,CCAVENUE,AvenuesAI Ltd,
539814,LELAVOIR,LE Lavoir Ltd,
539819,MUDRA,Mudra Financial Services Ltd,
539834,BALGOPAL,Balgopal Commercial Ltd,
539835,SUPERIOR,Superior Finlease Ltd,
539837,RPEL,Raghav Productivity Enhancers Ltd,
539839,FRANKLIN,Franklin Leasing and Finance Ltd,
539841,LANCER,Lancer Container Lines Ltd,
539843,NINSYS,NINtec Systems Ltd,
539854,HALDER,Halder Venture Ltd,
539864,GHUSHINE,Ghushine Fintrrade Ocean Ltd,
539871,THYROCARE,Thyrocare Technologies Ltd,
539872,BAJAJHCARE,Bajaj Healthcare Ltd,
539875,RSDFIN,RSD Finance Ltd,
539876,CROMPTON,Crompton Greaves Consumer Electricals Ltd,
539883,PILANIINVS,Pilani Investment and Industries Corporation Ltd,
539884,DARSHANORNA,Darshan Orna Ltd,
539889,PARAGMILK,Parag Milk Foods Ltd,
539894,MADHAVIPL,Madhav Infra Projects Ltd,
539895,SPICELOUNG,Spice Lounge Food Works Ltd,
539900,DIDL,Dalmia Industrial Development Ltd,
539911,SNIM,Svarnim Trade Udyog Ltd,
539921,SEIL,Shanti Educational Initiatives Ltd,
539922,RGIL,Rotographics (India) Ltd,
539927,LIKHAMI,Likhami Consulting Ltd,
539938,MIL,Medico Intercontinental Ltd,
539939,YASHCHEM,Yash Chemex Ltd,
539945,NV20IETF,ICICI Prudential Nifty50 Value 20 ETF,
539946,BAZELINTER,Bazel International Ltd,
539947,JLL,Jindal Leasefin Ltd,
539956,TAALTECH,TAAL Tech Ltd,
539957,MGL,Mahanagar Gas Ltd,
539963,ZEAL,Zeal Aqua Ltd,
539978,QUESS,Quess Corp Ltd,
539979,DIGJAMLMTD,Digjam Ltd,
539980,MIDSELIETF,ICICI Prudential BSE Midcap Select ETF,
539983,SIDH,Sidh Automobiles Ltd,
539985,TITAANIUM,Titaanium Ten Enterprise Ltd,
539986,COMSYN,Commercial Syn Bags Ltd,
539991,CFEL,Confidence Futuristic Energetech Ltd,
539992,LLOYDSENGG,Lloyds Engineering Works Ltd,
539997,KPL,Kwality Pharmaceuticals Ltd,
540005,LTM,LTM Ltd,
540006,EASTWEST,East West Freight Carriers Ltd,
540008,BSLSENETFG,Aditya Birla Sun Life BSE Sensex ETF,
540023,COLORCHIPS,Colorchips New Media Ltd,
540025,ADVENZYMES,Advanced Enzyme Technologies Ltd,
540026,LAHL,Ladam Affordable Housing Ltd,
540047,DBL,Dilip Buildcon Ltd,
540048,SPAL,S.P. Apparels Ltd,
540061,BIGBLOC,Bigbloc Construction Ltd,
540062,GOLDENCREST,Golden Crest Education & Services Ltd,
540063,ECS,ECS Biztech Ltd,
540065,RBLBANK,RBL Bank Ltd,
540066,AMS,AMS Polymers Ltd,
540072,SHIVAEXPO,Shiva Granito Export Ltd,
540073,BLS,BLS International Services Ltd,
540078,MITSU,Mitsu Chem Plast Ltd,
540079,SPRAYKING,Sprayking Ltd,
540080,DHATRE,Dhatre Udyog Ltd,
540081,SABEVENTS,SAB Events & Governance Now Media Ltd,
540082,RSTL,Riddhi Steel and Tube Ltd,
540083,TVVISION,TV Vision Ltd,
540097,GAMCO,Gamco Ltd,
540115,LTTS,L&T Technology Services Ltd,
540124,GNA,G N A Axles Ltd,
540125,RADHIKAJWE,Radhika Jeweltech Ltd,
540132,SIIL,Sabrimala Industries India Ltd,
540133,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,
540134,IISL,Ishaan Infrastructures and Shelters Ltd,
540135,ARCFIN,ARC Finance Ltd,
540136,HPL,HPL Electric & Power Ltd,
540143,SAGARSOFT,Sagarsoft (India) Ltd,
540144,DRA,DRA Consultants Ltd,
540145,VALIANTORG,Valiant Organics Ltd,
540146,ACML,Aditya Consumer Marketing Ltd,
540147,SHASHIJIT,Shashijit Infraprojects Ltd,
540148,BINDALEXPO,Bindal Exports Ltd,
540150,MHEL,Mewar Hi-Tech Engineering Ltd,
540151,DIKSAT,Diksat Transworld Ltd,
540153,ENDURANCE,Endurance Technologies Ltd,
540154,IDFSENSEXE,Bandhan S&P BSE SENSEX ETF,
540159,PURPLE,Purple Agrotech Industries Ltd,
540168,SUPRAPFSL,Supra Pacific Financial Services Ltd,
540173,PNBHOUSING,PNB Housing Finance Ltd,
540174,SOUTHERNIN,Southern Infoconsultants Ltd,
540175,REGENCY,Regency Fincorp Ltd,
540180,VBL,Varun Beverages Ltd,
540181,SALEM,Salem Erode Investments Ltd,
540189,UPROTECH,Unipro Technologies Ltd,
540190,FRANKLININD,Franklin Industries Ltd,
540192,LKPSEC,LKP Securities Ltd,
540198,OSIAJEE,Osiajee Texfab Ltd,
540199,CMBL,Corporate Merchant Bankers Ltd,
540203,SFL,Sheela Foam Ltd,
540204,EIKO,Eiko Lifesciences Ltd,
540205,AVL,Aditya Vision Ltd,
540210,HEADSUP,Heads UP Ventures Ltd,
540212,TCIEXP,TCI Express Ltd,
540221,SHASHANK,Shashank Traders Ltd,
540222,LAURUSLABS,Laurus Labs Ltd,
540243,NEWLIGHT,New Light Industries Ltd,
540252,VSL,Viram Suvarn Ltd,
540254,MTPL,Marg Techno Projects Ltd,
540259,SHANGAR,Shangar Decor Ltd,
540266,GLCL,Globe Commercials Ltd,
540267,FLORACORP,Flora Corporation Ltd,
540268,TRU,TruCap Finance Ltd,
540269,SKL,Super Fine Knitters Ltd,
540270,RAIDEEPIND,Raideep Industries Ltd,
540293,PRICOLLTD,Pricol Ltd,
540311,JITFINFRA,JITF Infralogistics Ltd,
540318,SUERYAAKNI,Sueryaa Knitwear Ltd,
540332,TANVI,Tanvi Foods (India) Ltd,
540358,RMC,RMC Switchgears Ltd,
540359,PARMAX,Parmax Pharma Ltd,
540360,LLFICL,Leading Leasing Finance And Investment Company Ltd,
540361,DANUBE,Danube Industries Ltd,
540366,RADIOCITY,Music Broadcast Ltd,
540376,DMART,Avenue Supermarts Ltd,
540377,IFL,IFL Enterprises Ltd,
540386,ONTIC,Ontic Finserve Ltd,
540393,SMLT,Sarthak Metals Ltd,
540395,CHEMCRUX,Chemcrux Enterprises Ltd,
540396,MANOMAY,Manomay Tex India Ltd,
540401,MAXIMUS,Maximus International Ltd,
540402,MANAS,Manas Properties Ltd,
540403,CLEDUCATE,CL Educate Ltd,
540404,PRIMEFRESH,Prime Fresh Ltd,
540405,OCEANIC,Oceanic Foods Ltd,
540416,OCTAWARE,Octaware Technologies Ltd,
540425,SHANKARA,Shankara Building Products Ltd,
540455,ESCORP,Escorp Asset Management Ltd,
540467,PARMSILK,Parmeshwari Silk Mills Ltd,
540468,KMSMEDI,KMS Medisurgi Ltd,
540481,CLFL,Classic Leasing & Finance Ltd,
540492,STARLENT,Starlineps Enterprises Ltd,
540497,SCHAND,S Chand and Company Ltd,
540515,KANUNGO,Kanungo Financiers Ltd,
540519,MEERA,Meera Industries Ltd,
540530,HUDCO,Housing & Urban Development Corporation Ltd,
540544,PSPPROJECT,PSP Projects Ltd,
540545,GKL,Guru Krupa Gems and Jewellery Ltd,
540550,YUG,Yug Decor Ltd,
540570,VARIMAN,Variman Global Enterprises Ltd,
540575,STARCEMENT,Star Cement Ltd,
540590,RIDDHICORP,Riddhi Corporate Services Ltd,
540595,TEJASNET,Tejas Networks Ltd,
540596,ERIS,Eris Lifesciences Ltd,
540597,CONTAINER,Containerway International Ltd,
540602,GTPL,GTPL Hathway Ltd,
540611,AUBANK,AU Small Finance Bank Ltd,
540612,LOWVOLIETF,ICICI Prudential Nifty 100 Low Volatility 30 ETF,
540613,GEL,Gautam Exim Ltd,
540615,7NR,7NR Retail Ltd,
540642,SALASAR,Salasar Techno Engineering Ltd,
540647,GANGESSECU,Ganges Securities Ltd,
540648,PALASHSECU,Palash Securities Ltd,
540649,AVADHSUGAR,Avadh Sugar & Energy Ltd,
540650,MAGADSUGAR,Magadh Sugar & Energy Ltd,
540651,JIGAR,Jigar Cables Ltd,
540652,CTCL,Captain Technocast Ltd,
540654,GSTL,Globalspace Technologies Ltd,
540669,NEXT50BETA,UTI Nifty Next 50 ETF,
540673,SIS,SIS Ltd,
540678,COCHINSHIP,Cochin Shipyard Ltd,
540679,HALEOSLABS,Haleos Labs Ltd,
540680,KIOCL,KIOCL Ltd,
540681,CHOTHANI,Chothani Foods Ltd,
540686,SMRUTHIORG,Smruthi Organics Ltd,
540691,ABCAPITAL,Aditya Birla Capital Ltd,
540692,APEX,Apex Frozen Foods Ltd,
540693,SHISHIND,Shish Industries Ltd,
540694,ANG,ANG Lifesciences India Ltd,
540696,KCDGROUP,KCD Industries India Ltd,
540699,DIXON,Dixon Technologies (India) Ltd,
540700,BRNL,Bharat Road Network Ltd,
540701,DCAL,Dishman Carbogen Amcis Ltd,
540702,LASA,Lasa Supergenerics Ltd,
540703,PROCLB,Pro Clb Global Ltd,
540704,MATRIMONY,Matrimony.com Ltd,
540709,RHFL,Reliance Home Finance Ltd,
540710,CAPACITE,Capacite Infraprojects Ltd,
540716,ICICIGI,ICICI Lombard General Insurance Company Ltd,
540717,PQIF,Polo Queen Industrial and Fintech Ltd,
540718,AAYUSHBULL,Aayush Art And Bullion Ltd,
540719,SBILIFE,SBI Life Insurance Company Ltd,
540724,DIAMONDYD,Prataap Snacks Ltd,
540725,SHAREINDIA,Share India Securities Ltd,
540726,TTFL,Trident Texofab Ltd,
540727,POOJA,Poojawestern Metaliks Ltd,
540728,SAYAJIIND,Sayaji Industries Ltd,
540729,VANTABIO,Vanta Bioscience Ltd,
540730,MEHAI,Mehai Technology Ltd,
540735,IRIS,IRIS RegTech Solutions Ltd,
540737,SGRL,Shree Ganesh Remedies Ltd,
540738,STL,Shreeji Translogistics Ltd,
540743,GODREJAGRO,Godrej Agrovet Ltd,
540749,MASFIN,MAS Financial Services Ltd,
540750,IEX,Indian Energy Exchange Ltd,
540755,GICRE,General Insurance Corporation of India,
540756,KAARYAFSL,Kaarya Facilities and Services Ltd,
540757,SCPL,Sheetal Cool Products Ltd,
540762,TIINDIA,Tube Investments of India Ltd,
540767,NAM-INDIA,Nippon Life India Asset Management Ltd,
540768,MAHLOG,Mahindra Logistics Ltd,
540769,NIACL,The New India Assurance Company Ltd,
540774,IFGLEXPOR,IFGL Refractories Ltd,
540775,KHADIM,Khadim India Ltd,
540776,5PAISA,5paisa Capital Ltd,
540777,HDFCLIFE,HDFC Life Insurance Company Ltd,
540782,SBRANDS,Sanghvi Brands Ltd,
540786,SHARIKA,Sharika Enterprises Ltd,
540787,ICICIB22,BHARAT 22 ETF - ICICI Prudential AMC,
540788,ASPIRA,Aspira Pathlab & Diagnostics Ltd,
540789,DNAMEDIA,Diligent Media Corporation Ltd,
540795,DYCL,Dynamic Cables Ltd,
540796,RATNABHUMI,Ratnabhumi Developers Ltd,
540797,SHALBY,Shalby Ltd,
540809,MRCAGRO,MRC Agrotech Ltd,
540811,DML,Diggi Multitrade Ltd,
540821,CRYSTAL,Crystal Business System Ltd,
540824,ASTRON,Astron Paper & Board Mill Ltd,
540829,CHANDRIMA,Chandrima Mercantiles Ltd,
540843,RITHWIKFMS,Rithwik Facility Management Services Ltd,
540850,JFL,Jhandewalas Foods Ltd,
540874,7SEASL,7Seas Entertainment Ltd,
540879,APOLLO,Apollo Micro Systems Ltd,
540900,NEWGEN,Newgen Software Technologies Ltd,
540901,PRAXIS,Praxis Home Retail Ltd,
540902,AMBER,Amber Enterprises India Ltd,
540904,TIRUFOAM,Tirupati Foam Ltd,
540914,SRUSTEELS,SRU Steels Ltd,
540923,ASHOKAMET,Ashoka Metcast Ltd,
540935,GALAXYSURF,Galaxy Surfactants Ltd,
540936,GGL,Gautam Gems Ltd,
540937,MEDICO,Medico Remedies Ltd,
540938,GUJHYSPIN,Gujarat Hy-Spin Ltd,
540952,LAL,Lorenzini Apparels Ltd,
540953,KENVI,Kenvi Jewels Ltd,
540954,IWP,The Indian Wood Products Company Ltd,
540955,TDSL,Tasty Dairy Specialities Ltd,
540956,BHATIA,Bhatia Communications & Retail (India) Ltd,
540961,SHIVAMILLS,Shiva Mills Ltd,
540975,ASTERDM,Aster DM Healthcare Ltd,
540980,YSL,The Yamuna Syndicate Ltd,
541005,KANCOTEA,Kanco Tea & Industries Ltd,
541006,ANGEL,Angel Fibers Ltd,
541019,HGINFRA,H.G. Infra Engineering Ltd,
541083,INFLAME,Inflame Appliances Ltd,
541096,BPLPHARMA,Bharat Parenterals Ltd,
541112,SHREESHAY,Shreeshay Engineers Ltd,
541133,ACFL,Apex Capital And Finance Ltd,
541143,BDL,Bharat Dynamics Ltd,
541144,ACTIVE,Active Clothing Co Ltd,
541152,GOYALALUM,Goyal Aluminiums Ltd,
541153,BANDHANBNK,Bandhan Bank Ltd,
541154,HAL,Hindustan Aeronautics Ltd,
541161,DHARAN,Dharan Infra-EPC Ltd,
541163,SANDHAR,Sandhar Technologies Ltd,
541167,YASHO,Yasho Industries Ltd,
541178,BENARA,Benara Bearings and Pistons Ltd,
541195,MIDHANI,Mishra Dhatu Nigam Ltd,
541196,LEX,Lex Nimble Solutions Ltd,
541206,OBCL,Orissa Bengal Carrier Ltd,
541228,TRL,Taylormade Renewables Ltd,
541233,LEMONTREE,Lemon Tree Hotels Ltd,
541269,CHEMFAB,Chemfab Alkalis Ltd,
541276,HARDWYN,Hardwyn India Ltd,
541299,DLCL,Dr Lalchandani Labs Ltd,
541301,ORIENTELEC,Orient Electric Ltd,
541302,DHRUV,Dhruv Consultancy Services Ltd,
541303,AKSHAR,Akshar Spintex Ltd,
541304,INDOUS,Indo Us Bio-Tech Ltd,
541313,BSE500IETF,ICICI Prudential BSE 500 ETF,
541336,INDOSTAR,Indostar Capital Finance Ltd,
541337,MILEFUR,Milestone Furniture Ltd,
541338,UHZAVERI,U. H. Zaveri Ltd,
541347,PARVATI,Parvati Sweetners and Power Ltd,
541352,MEGASTAR,Megastar Foods Ltd,
541353,INNOVATORS,Innovators Facade Systems Ltd,
541358,UCIL,Unifinz Capital India Ltd,
541400,ZIMLAB,Zim Laboratories Ltd,
541402,AFFORDABLE,Affordable Robotic & Automation Ltd,
541403,DOLLAR,Dollar Industries Ltd,
541418,NGIL,Nakoda Group of Industries Ltd,
541444,PALMJEWELS,Palm Jewels Ltd,
541445,WAA,Waa Solar Ltd,
541450,ADANIGREEN,Adani Green Energy Ltd,
541503,UNICK,Unick Fix-A-Form And Printers Ltd,
541540,SOLARA,Solara Active Pharma Sciences Ltd,
541546,GAYAHWS,Gayatri Highways Ltd,
541556,RITES,RITES Ltd,
541557,FINEORG,Fine Organic Industries Ltd,
541578,VARROC,Varroc Engineering Ltd,
541601,RAJNISH,Rajnish Wellness Ltd,
541627,GUJWIND,Gujarat Winding Systems Ltd,
541633,STRAEXPO,Sophia Traexpo Ltd,
541634,RAWEDGE,Raw Edge Industrial Solutions Ltd,
541701,SUPERSHAKT,Supershakti Metaliks Ltd,
541702,ASHNI,Ashnisha Industries Ltd,
541703,RACONTEUR,Raconteur Global Resources Ltd,
541729,HDFCAMC,HDFC Asset Management Company Ltd,
541735,VIVANTA,Vivanta Industries Ltd,
541741,FRATELLI,Fratelli Vineyards Ltd,
541770,CREDITACC,CreditAccess Grameen Ltd,
541771,AMINTAN,Amin Tannery Ltd,
541778,DEEP,Deep Polymers Ltd,
541799,SMEL,Sungold Media and Entertainment Ltd,
541809,NEXT50IETF,ICICI Prudential Nifty Next 50 ETF,
541865,ASRL,Add-Shop ERetail Ltd,
541890,SPACEINCUBA,Space Incubatrics Technologies Ltd,
541929,SGIL,Synergy Green Industries Ltd,
541945,RANJEET,Ranjeet Mechatronics Ltd,
541956,IRCON,IRCON International Ltd,
541967,SKYGOLD,Sky Gold And Diamonds Ltd,
541972,SETFSN50,SBI - ETF - SENSEX NEXT 50,
541973,MACH,Mac Hotels Ltd,
541974,MANORAMA,Manorama Industries Ltd,
541983,INNOVATIVE,Innovative Ideals and Services (India) Ltd,
541988,AAVAS,AAVAS Financiers Ltd,
542011,GRSE,Garden Reach Shipbuilders & Engineers Ltd,
542012,A1L,A-1 Ltd,
542013,DOLFIN,Dolfin Rubbers Ltd,
542019,SHUBHAM,Shubham Polyspin Ltd,
542020,AKI,AKI India Ltd,
542025,SUNRETAIL,Sun Retail Ltd,
542034,SMGOLD,S. M. Gold Ltd,
542046,VIVIDM,Vivid Mercantile Ltd,
542057,BCPL,BCPL Railway Infrastructure Ltd,
542066,ATGL,Adani Total Gas Ltd,
542123,PHOSPHATE,The Phosphate Company Ltd,
542131,NIFTYETF,MIRAE ASSET NIFTY 50 ETF (MAN50ETF),
542141,TECHNOE,Techno Electric & Engineering Company Ltd,
542145,RONI,Roni Households Ltd,
542146,SKIFL,Shree Krishna Infrastructure Ltd,
542155,DGL,Diksha Greens Ltd,
542176,ARYAN,Aryan Share and Stock Brokers Ltd,
542206,NIVAKA,Nivaka Fashions Ltd,
542216,DALBHARAT,Dalmia Bharat Ltd,
542230,ABSLNN50ET,Aditya Birla Sun Life Nifty Next 50 ETF,
542231,NILASPACES,Nila Spaces Ltd,
542232,SRD,Shankar Lal Rampal Dye-Chem Ltd,
542233,TREJHARA,Trejhara Solutions Ltd,
542248,DECCAN,Deccan Health Care Ltd,
542285,AXITA,Axita Cotton Ltd,
542323,KPIGREEN,KPI Green Energy Ltd,
542332,HIKLASS,Hi-Klass Trading and Investment Ltd,
542333,RPSGVENT,RPSG Ventures Ltd,
542337,SPENCERS,Spencers Retail Ltd,
542351,GLOSTERLTD,Gloster Ltd,
542367,XELPMOC,Xelpmoc Design and Tech Ltd,
542376,SPACAPS,SPA Capital Services Ltd,
542377,AARSHYAM,Aar Shyam India Investment Company Ltd,
542383,RITCO,Ritco Logistics Ltd,
542399,CHALET,Chalet Hotels Ltd,
542437,ANMOL,Anmol India Ltd,
542446,JONJUA,Jonjua Overseas Ltd,
542459,KRANTI,Kranti Industries Ltd,
542460,ANUP,The Anup Engineering Ltd,
542477,GLAAMUP,Glaam Up Jwel Ltd,
542484,ARVINDFASN,Arvind Fashions Ltd,
542503,MAHIP,Mahip Industries Ltd,
542513,SNXT50BETA,UTI BSE Sensex Next 50 ETF,
542524,AIHL,Ambassador Intra Holdings Ltd,
542544,JYOTIN,Jyot International Marketing Ltd,
542579,AGOL,Ashapuri Gold Ornament Ltd,
542580,AARTECH,Aartech Solonics Ltd,
542592,HBEL,Humming Bird Education Ltd,
542597,MSTCLTD,MSTC Ltd,
542599,ROOPSHRI,Roopshri Resorts Ltd,
542627,CHANDNIMACH,Chandni Machines Ltd,
542628,NSL,Northern Spirits Ltd,
542649,RVNL,Rail Vikas Nigam Ltd,
542650,METROPOLIS,Metropolis Healthcare Ltd,
542651,KPITTECH,KPIT Technologies Ltd,
542652,POLYCAB,Polycab India Ltd,
542654,VRFILMS,V R Films & Studios Ltd,
542655,VIKASLIFE,Vikas Lifecare Ltd,
542665,NEOGEN,Neogen Chemicals Ltd,
542666,GKP,G. K. P. Printing & Packaging Ltd,
542668,EVANS,Evans Electric Ltd,
542669,BMW,BMW Industries Ltd,
542670,AEPL,Artemis Electricals and Projects Ltd,
542678,CHCL,Cian Healthcare Ltd,
542679,DEL,Dhanashree Electronics Ltd,
542682,HARISH,Harish Textile Engineers Ltd,
542684,PPL,Prakash Pipes Ltd,
542685,DGCONTENT,Digicontent Ltd,
542694,PARSHVA,Parshva Enterprises Ltd,
542721,ARL,Anand Rayons Ltd,
542725,SBC,SBC Exports Ltd,
542726,INDIAMART,IndiaMART InterMESH Ltd,
542727,CPML,City Pulse Multiventures Ltd,
542728,SKIEL,SK International Export Ltd,
542729,DCMNVL,DCM Nouvelle Ltd,
542730,BANKIETF,ICICI Prudential Nifty Bank ETF,
542747,SNXT50BEES,Nippon India ETF S&P BSE Sensex Next 50,
542752,AFFLE,Affle 3I Ltd,
542758,PVTBANIETF,ICICI Prudential Nifty Private Bank ETF,
542759,SPANDANA,Spandana Sphoorty Financial Ltd,
542760,SWSOLAR,Sterling and Wilson Renewable Energy Ltd,
542765,TRANSPACT,Transpact Enterprises Ltd,
542770,ALPHALOGIC,Alphalogic Techsys Ltd,
542771,NOVATEOR,Novateor Research Laboratories Ltd,
542772,360ONE,360 ONE WAM LTD,
542773,IIFLCAPS,IIFL Capital Services Ltd,
542774,MUFIN,Mufin Green Finance Ltd,
542801,MISQUITA,Misquita Engineering Ltd,
542802,GALACTICO,Galactico Corporate Services Ltd,
542803,VEL,Vaxfab Enterprises Ltd,
542812,FLUOROCHEM,Gujarat Fluorochemicals Ltd,
542830,IRCTC,Indian Railway Catering and Tourism Corporation Ltd,
542850,GOBLIN,Goblin India Ltd,
542852,VISHWARAJ,Vishwaraj Sugar Industries Ltd,
542857,GREENPANEL,Greenpanel Industries Ltd,
542862,SHAHLON,Shahlon Silk Industries Ltd,
542863,ABSLBANETF,Aditya Birla Sun Life Nifty Bank ETF,
542864,MOUNT,Mount Housing and Infrastructure Ltd,
542865,ANUROOP,Anuroop Packaging Ltd,
542867,CSBBANK,CSB Bank Ltd,
542904,UJJIVANSFB,Ujjivan Small Finance Bank Ltd,
